w 1dc 65f9fcf2 6
r 39c a5036365 0
r 270 787878fa 0
r 18 7a4edf2d 0
r 3f8 660df5a5 0
r 5c 1be18c27 0
r 284 9550d09 0
w 1c0 b3d40e61 8
w 238 f467d481 c
r 180 35ab41c1 0
r 1a8 ff1876a5 0
r 12c 769d1d22 0
r 34 f67b2a90 0
r 160 601429c0 0
r e0 2c49168f 0
w 1c 874ab258 d
r 32c 56a5c4cb 0
r 38 969c6088 0
r 370 3ce32df3 0
r 350 6476abba 0
w 358 bea93770 b
r 2b8 84119747 0
w 16c 8f2e8f4b 4
i 244 0 0
r 230 91c66e17 0
w 26c c271cc76 3
w 1ac 9013a98 6
r 210 71d0c68 0
r 18 7a4edf2d 0
w 300 7a8e61a a
r 3cc d4d724be 0
w 260 424f1dfd 6
w 134 5f409ed2 e
w 44 30c146a6 0
r 3c4 44b143e2 0
r 20 5b5e324a 0
w 118 f2f4011b 2
w 124 18d6b30f 2
w 48 299b4b5b 6
w 1f0 7361cbdd a
r 2dc 4c033e25 0
w 398 f97a804e 8
i 364 0 0
r 2fc f6efacdf 0
w 3ac b20edb34 2
r 40 9f5860c1 0
w 90 c3cb471 f
i 188 0 0
i 10c 0 0
r 274 53014277 0
r 60 9f644ba1 0
r 260 d14f1d9b 0
r 398 f9722c3d 0
r 33c 5ad1934e 0
w 3d8 4fb22317 b
w 25c 51551b3b 5
r 35c 5738c71f 0
r 194 a20fcb6 0
r 37c 15a48406 0
w 3dc b52847d3 a
r 168 947ae7c2 0
w 204 fcb6f30c a
r 268 fd3a6be3 0
r 10 7de21234 0
w 12c a8a2ea18 c
r d0 21bead23 0
r 11c 9a877ba6 0
w f8 1eadb22c c
w 78 7ce42a0e 6
r 320 4f1dab7 0
w 2c4 175ad202 0
r 154 12ab673 0
w 128 10c79c3c 4
w 398 4be814ac 0
r 22c ee4da1d1 0
i 3e8 0 0
w 148 437f0137 8
r b4 a52a12d9 0
w 84 5acfcf31 8
r 278 3a2d0cf9 0
w 238 30c10886 5
r 114 ee850bfb 0
w 20c 3d955db c
r 3b4 10be816c 0
r 370 3ce32df3 0
w 18 7026e1c8 c
w e8 6da8d891 4
r 390 5a2095b2 0
r 27c 5f70f95b 0
w 350 bbeaa13c a
w 224 c8e8aa95 c
r 1d4 e870b45e 0
w 2b0 1f17252d e
r 3b4 10be816c 0
w 27c 406a87cf 3
r 214 b3626048 0
r 1cc 57aff680 0
r 380 59eda181 0
r 40 9f5860c1 0
w 24 3a661ee1 e
w 238 c20a30c3 1
r 290 4e75176a 0
r 220 49f7a468 0
r 39c a5036365 0
w 1ac e2841c64 6
w 2c4 bddd820b d
w 20 dbbab038 b
w 33c 9ae80142 5
r c4 a33b29e5 0
w 12c 8824ee42 b
r 3e0 60717199 0
r 204 fcf6f34d 0
w 78 a53f27db 8
w 78 c6221e08 0
r 16c 382e90fc 0
w 3c0 66ee6cd3 5
r 278 3a2d0cf9 0
w 17c e50676ba 4
r 33c 5ae89342 0
r 74 c98b142a 0
w 280 79a6378e 4
r 264 f69ede44 0
r 230 91c66e17 0
w 2e4 1d5225ee a
w 2b4 9e167be2 e
w 16c 96dd06f0 7
r a4 f69522f 0
r 2f4 a70a0c5c 0
w 188 da5989ae 3
r 3a4 f14eb10 0
w 25c d819cf4a 9
w 2b4 2bb8f77a 3
i 3e4 0 0
r 2d0 47582a88 0
w 3f4 a400e47a 8
r 298 80682c9 0
w 1c4 b1cf9d68 e
r 254 57081b7 0
i 1c 0 0
r 1c8 ebd9f8ae 0
w 3c8 7888a90c 5
r 3f4 a4315707 0
r 74 c98b142a 0
r cc a167f54a 0
w 78 903d481a b
w 254 e01e0897 8
w 164 5f463580 9
r c8 a2be98be 0
i 60 0 0
r 2f8 8365bd93 0
r 37c 15a48406 0
w 0 3f563fa8 9
w 2e4 b4e5bd1b 5
r 25c d8558f4a 0
r 2c8 dd7eaa16 0
i 90 0 0
w 3ec d44c4f69 9
w 36c 9747d010 a
r 278 3a2d0cf9 0
r 324 177fd110 0
w 2e8 b828b11f f
w 268 7d9c527b 3
w 268 30a17e22 5
w 2e4 16d550f4 9
r 324 177fd110 0
r 374 88c18def 0
w 128 2b509b6c 4
r ec 5e083a5b 0
w 374 b7b4bfbd 4
i f0 0 0
r d0 21bead23 0
r 3dc b59a4705 0
r 20c 3d97c6a 0
w 3c0 9aadf7e4 e
r 11c 9a877ba6 0
w 188 57b698e3 8
r 118 ae7201b9 0
w 290 c4fbbd4b 4
r 340 c19e7bc1 0
r 40 9f5860c1 0
i 40 0 0
r 184 6f46d194 0
r 39c a5036365 0
i 1a4 0 0
i cc 0 0
r 38 969c6088 0
r 0 3f9c30a8 0
w d8 1a4c8991 c
r 3c ef8a8eb3 0
i 64 0 0
i 368 0 0
w 340 c6cef20a 0
r 220 49f7a468 0
w 1d0 ef6f3044 6
r 358 beac3770 0
w 3b8 e932c78f 2
r 2ec 35fca587 0
w 24c f608fd09 b
w 14 2dcdd1dc a
w 338 485a714d b
r 2f8 8365bd93 0
r 20 db5eb038 0
r d0 21bead23 0
w 258 997ec510 3
r 340 c19e7bc1 0
r 98 81ae5167 0
i 23c 0 0
w 124 2f941faf c
r 12c 88a2ee42 0
r 368 1cd901ca 0
r 304 73fdbed8 0
r 348 4996e4fd 0
r 294 dc5fb9c8 0
w 1b4 905cfca8 4
w 3f8 3925bf2e 4
r 200 c5fa4ccb 0
i 3a8 0 0
w 32c 38dbccf5 4
w 230 4e6e04ec b
r 100 df8493a2 0
w 1d0 8c064160 c
r 1ac 44841c50 0
r 370 3ce32df3 0
r 130 c9c3bef6 0
r f8 1ead77e1 0
r 294 dc5fb9c8 0
r 29c 4dc1b884 0
r 308 767d5bf5 0
w 10 9a62d5b0 3
w 1dc 1d6e60ce 8
w 248 3d1bb882 1
w 1c0 af998403 3
i 318 0 0
w c8 d768ba55 f
r 328 92c211c0 0
w 39c d1eed87a 9
r 94 67812f5 0
r 3c ef8a8eb3 0
w 18c 5286249 c
w 1d4 b3390c20 e
r 148 43cf0a43 0
w 2cc 28c12d17 8
i 28 0 0
w 1d8 6479cf68 b
w 17c e079f067 d
w 150 b2aff831 9
r 2f8 8365bd93 0
w 264 f9e8aea8 1
r 188 57ec89ae 0
r 250 b5a34a51 0
w 30 337bd370 6
i 2a4 0 0
w 58 d88a3d7f c
w 12c b5f04869 6
w 28 9f4c5943 5
w 348 dcb02f2d b
w 150 50b71608 e
w 318 188da4a 5
w 104 99c3576e 2
r 110 50020c07 0
r 28c 5a66358d 0
w 2b4 897bb2c6 e
r 268 fda15222 0
r 33c 5ae89342 0
w 1a0 fbabc01a b
r 24c f62cfd09 0
r 2cc 28a3bb56 0
r f4 c7224f03 0
w 3bc 6acba859 f
r 2c4 bdddad0b 0
r 164 5fdd7080 0
w 374 2d1f5360 d
w 20c 64e5ee49 e
r 20c 64e5ee6a 0
r 48 299b4b7c 0
r 90 c3cb471 0
w 2a8 706f712 1
r 280 62a65409 0
w 1c8 f4ea7f41 c
r 2e8 b828b11f 0
r 70 85423162 0
w 1e4 8199d077 4
w 24c 4fbee922 5
i 170 0 0
i 2b8 0 0
w 124 689c1954 f
w 7c 1ccbe157 c
w 38c 891be415 0
w 1d8 b222d0c b
w 148 a8ab9726 d
w 20 76293181 5
w 2d8 3d2214b7 0
w 2c4 3b8af007 9
r 48 299b4b7c 0
w 37c 50ddb9e8 f
w 188 b15192b5 7
w 180 6fa6a3f6 b
w 2a4 34ac439b 7
w 108 9a24b8f6 d
r 16c 38dd06f0 0
i c0 0 0
r 10c 5b0fe97a 0
i 84 0 0
r 98 81ae5167 0
i 224 0 0
w 18c 9c5a1038 0
r 1c4 b1cf9da5 0
r 2c0 3fc9bfd4 0
w f4 549d7166 4
r 74 c98b142a 0
w 1d0 9942bd40 1
w 10 dbac6f62 e
w 1b8 7f7d9c7f 1
w 1c4 1b685b02 b
r 32c 56dbc4cb 0
w 2d8 810b8fb6 c
w 390 56c49fc9 8
r 3cc d4d724be 0
w 180 a767fedc 8
w d0 7605b7ab 0
i 18c 0 0
r 298 80682c9 0
w ac 1d872e39 a
w 118 117dfd5f 7
w 1ac ab088732 9
i 38c 0 0
w 158 c7e0ee4a 4
r f4 c79d4f03 0
w 3b4 553b460a 4
w 260 8772e13a 3
r 1e8 57488327 0
r d8 1a4ce5d6 0
r 1b4 2f5c7e91 0
r 238 f4c1a3c3 0
i 2fc 0 0
w f8 79a0dbc 3
r 224 c8e823f6 0
r 348 dc962f2d 0
i 364 0 0
w 1cc 291fe7fc 9
r 150 50b71631 0
i a8 0 0
w 134 5d1e9165 9
w 2a4 ac5a602d 8
i 214 0 0
r 114 ee850bfb 0
w 31c fffc48dc a
w 3c4 8cd32e2d e
w 224 5cecc7c b
r 27c 5f7087cf 0
w 24 9a2e200b 7
r 1fc 38cca11c 0
r e0 2c49168f 0
r 274 53014277 0
i 14 0 0
w 1f0 fa877e36 4
w 36c 5f3f4731 8
r 2b4 897bb27a 0
i 120 0 0
r ec 5e083a5b 0
w 1ec 8f5c61d2 0
w 40 8b2eaa1d 9
r 50 b28164cd 0
w 2c4 43bc5377 7
r 2fc f6efacdf 0
w 32c f83e5c78 6
r 11c 9a877ba6 0
r 238 f4c1a3c3 0
w 20 15b7fb30 7
w f4 ddddad17 6
i 198 0 0
w 1e4 3aeae6da 4
r 34 f67b2a90 0
r 9c 893bfe77 0
w 380 b838b602 f
w 328 79dfb827 c
w 1a0 563fcab4 a
r 17c e0792367 0
w 74 bc0d8272 c
r 164 5fdd7080 0
w 324 28dd865 9
r 50 b28164cd 0
w 2bc f8bff936 f
r bc bb81723b 0
r 170 56f57043 0
r 25c d8558f4a 0
r 2b0 1f1725c4 0
w 3cc 4ed61859 e
r 90 c3cb471 0
w c 370ec35d 5
w 1dc 4b24b469 7
w cc 7eb9238e 0
r 27c 5f7087cf 0
w 2c0 5af17f84 7
r 290 4efb176a 0
w a8 b6f8cab2 8
r 164 5fdd7080 0
w 20c e79aaea5 1
r 2b8 84119747 0
r 3c8 ec88ac0c 0
r 4 b6461e61 0
r 344 7849e0a6 0
r 258 d32ac510 0
w e0 5973d283 4
r 208 f70b3cca 0
w 234 7242c344 d
w 210 f9cd62d4 1
w 388 17218061 6
w 380 c4c7067e 6
w 16c 34f6b777 7
w 294 98ee4e1b 2
r 1b0 a076451e 0
r 178 f3af3997 0
r 3c8 ec88ac0c 0
w 34c 79d26988 9
w 35c f6e60d56 b
w 284 55914e0f 8
w 48 cab08cba d
r 3b4 103b816c 0
w 33c a25569a7 a
r 268 fda15222 0
r 6c 3c304488 0
w 3e4 db870896 e
w 2c4 f8733901 8
r 124 689c1954 0
r 250 b5a34a51 0
w 288 3c457d58 b
w 3b0 28e9c44e 5
w 298 851a5d9f c
r 3b4 103b816c 0
w 294 7ddafcd1 a
r 0 3f9c30a8 0
i 38 0 0
r 39c d103637a 0
w 308 1caa2f33 9
r 2d8 810be860 0
r 3e4 db870824 0
r 14 2d66d19b 0
w 2a8 28346cd2 c
w 304 be77d13a 5
w 338 926fa5d6 e
r 150 50b71631 0
w 2e4 70d08b78 2
w dc 7163aa67 2
w 0 455de7e0 c
w 168 243033c c
r 318 b488624a 0
r 328 79df11c0 0
r 26c 7431cc76 0
r 3d4 b6674e3a 0
i 24c 0 0
w 3b4 337ff0b7 a
i bc 0 0
r 240 787893cb 0
r 174 f2218869 0
r 118 ae7dfd5f 0
r 2f8 8365bd93 0
r 248 e3ec8f82 0
w 360 f7aed3cc d
w b4 cb250acf a
w 354 56ab3e6e 5
r 6c 3c304488 0
r 140 577c1d4d 0
w cc e83e758f 1
w 2d4 f5e42c7f 0
r 38c bb765542 0
w 398 b2dfbfa7 7
w 180 590dd603 2
w 1cc 587eca9b c
w 200 113190eb a
r 27c 5f7087cf 0
r 300 722e60f 0
w 328 45f48b68 d
i 29c 0 0
r 84 5a17d3ea 0
w 58 56b160c9 a
r fc 34c5fedc 0
r 1ec 81d31a60 0
w 68 fcdc9ad0 4
r 25c d8558f4a 0
r 264 f69edea8 0
r e8 33a8b9f9 0
w 260 f11338de d
w 330 ab12f90f 5
i ec 0 0
r 2cc 28a3bb56 0
i 250 0 0
w 1bc d31eb0bc c
r 324 27fd165 0
r d8 1a4ce5d6 0
r 3fc 9bd2144d 0
i 348 0 0
r 298 851a82c9 0
w 1c8 b82d63cc f
r 268 fda15222 0
r 3ac cb4fdb52 0
w a4 19e89a63 1
r d8 1a4ce5d6 0
w 13c 48b0dad d
w 4c 7a8a4528 d
r 134 5d409e65 0
w 3b0 c65b1b7 d
r 32c 563e5ccb 0
r 180 a7abd6f6 0
w 130 d87e74c9 5
w 108 4b74c9fe c
w 150 8a35cee8 5
w a0 4d3f4422 6
w 34c 64740f9b 9
w 198 8e1078da 8
i 240 0 0
w ac 27cbac3c e
w 34c fc9a8af3 7
i 16c 0 0
r bc bb81723b 0
i 1c0 0 0
r 2c a0f504df 0
r 3bc 6acba859 0
r 3b4 333bf06c 0
r 154 12ab673 0
w 218 22fdd75a 2
r ac 27cbac2d 0
w 34c 1ba5b207 8
r 2c0 3ff17f84 0
r d8 1a4ce5d6 0
w 2bc 67c294e7 3
r 2d0 47582a88 0
r 258 d32ac510 0
i 18 0 0
r 14c 8668a3e0 0
r 31c ffb948eb 0
r 36c 5fa9d08f 0
r 3b4 333bf06c 0
r 10 dbac6fb0 0
r 364 e3e931fe 0
w 20c c9317f22 b
r 304 7377be3a 0
r 38c bb765542 0
r a4 f695263 0
r 64 f474767c 0
r 1f0 7387cbae 0
w 21c 34211a90 a
w 340 2517e8fa 8
w 3cc 17f9e53d c
r 44 e652dd94 0
r 68 cddcb98c 0
w 350 a715b3d2 d
r 28 a04cc443 0
i 1ec 0 0
r 50 b28164cd 0
r 1b0 a076451e 0
r 1ac ab841c32 0
r 300 722e60f 0
i 348 0 0
w 1fc bcf56c3c 6
w 88 b1f50430 3
w 1a8 cb94e9e3 3
r d4 608e9e6d 0
w 1f0 b5c3113c d
i 214 0 0
w 1d8 16fb5bde 9
r 218 6db1d754 0
r 284 55550d09 0
r 25c d8558f4a 0
w 214 ec8e54ee b
r 3b0 c6523b7 0
w 2f0 1ce8d188 2
w 88 3a37594f d
w 3f0 6269c9db 4
w 154 9175dc5d 1
r 2d4 bde326ba 0
r 12c 88f04842 0
w 3ec 887bc562 6
w 1a4 d04b7cdd 5
r d8 1a4ce5d6 0
w 240 68546db 2
i 10c 0 0
w 3d0 f62e90da c
w 1a4 4b6c1f7a 8
r 54 ef85c6d9 0
r 13c 48b69ad 0
w 1fc d2b614c1 b
w 190 52577bdb 8
w 1b8 cb9aee90 8
r 9c 893bfe77 0
i 32c 0 0
r b4 cb2a0ad9 0
r 180 a7abd6f6 0
w a4 246ce0a3 4
i 3dc 0 0
r 14 2d66d19b 0
r 214 ec6254ee 0
w 2fc 1f1a3b2b 5
w 3c 88210e53 7
w 3f4 4a74bde7 9
r 19c 5299497d 0
r 384 9a9d0b9b 0
r 284 55550d09 0
r f4 c7ddad03 0
r 334 753a0f1a 0
r 1bc d31e9d54 0
r 294 7d5ffcc8 0
r 3dc b59a4705 0
w 300 d095842a f
w bc b9466f4a 6
r 224 5e8cc7c 0
r 2a8 2834ad12 0
r 3d4 b6674e3a 0
r 300 d095842a 0
r c f40e6e5d 0
w 3e0 25423622 4
r 190 52ac23ae 0
r 3c ef210e53 0
w 214 9b25bb65 a
r 128 a550a72b 0
w 1c4 d3f68794 8
w 140 ab14c6a8 7
r 30 d47bd300 0
w c e4718dfd b
r 23c 2807ae95 0
w 178 7e04d29b 4
r 1f4 1acfa33d 0
r 1f0 b5c3cb3c 0
i 188 0 0
w 1f4 f726bdc9 1
w 80 f0464969 a
w 2f4 7bac9185 5
w 340 a530e259 5
r 110 50020c07 0
r 48 cab04bba 0
r 2c a0f504df 0
r 31c ffb948eb 0
w ec a13125bb a
w 270 87d5a18 4
w 294 8c08cfb6 7
w 5c 11152d54 2
w 2f4 e8eadb83 d
r 3b8 3016c7a4 0
w 2d4 3ed0e7f6 9
r 2cc 28a3bb56 0
i 31c 0 0
r 388 7a218025 0
i 9c 0 0
r 294 7d08cfb6 0
r 68 cddcb98c 0
r 3a0 5044afa4 0
w 164 bd135179 8
w dc 7d5a0e18 5
w c0 94f8184d 9
r dc fd5aaa18 0
r 17c e0792367 0
w 24 9caf97fa 9
r 184 6f46d194 0
r 37c 50ddb9e8 0
r 26c 7431cc76 0
r 2f4 e8ea0c83 0
w 3a0 867e8c1b a
r 18c 52824ea 0
w 1ac d917f216 6
r 148 a8ab0a26 0
r a0 2d3f4436 0
r 24c f6befd22 0
r 134 5d409e65 0
w 24c 4e44ee3b 7
w 1d0 9cd3832f 0
w 334 34529cca e
r 2b0 1f1725c4 0
r 2c8 dd7eaa16 0
i 48 0 0
i 224 0 0
w 274 1ba014db c
w 384 82fbf7f1 4
r 110 50020c07 0
r 208 f70b3cca 0
w 330 1b797f0c b
w 194 685feec9 f
r 254 e07081b7 0
w 3c8 3ce6284b 8
r 44 e652dd94 0
r 3e0 60427199 0
r 8c 7f888a78 0
w 150 a7384258 8
w 264 6274c919 1
r 124 689c1954 0
r 26c 7431cc76 0
r 214 9b62bbee 0
w c0 c97aece5 c
w 2b8 d13c155d 1
w 3f4 f6538d87 2
r 28 a04cc443 0
w f4 16396236 1
i 17c 0 0
r 78 90e4481a 0
r 23c 2807ae95 0
w 2cc c5f4e911 a
w 1d4 8960973f d
r 30c 7d26d41d 0
r 344 7849e0a6 0
w 48 7ad0b892 e
w 1cc db529968 6
w 2b8 449f888e 6
w e8 a7876a97 8
r 40 8b58601d 0
r 1b4 2f5c7e91 0
w 1c 953a7638 2
r 1bc d31e9d54 0
r 4 b6461e61 0
r 334 34529c1a 0
r 318 b488624a 0
w 2d4 27770ae5 b
r c0 c97a334d 0
w 398 7b67dce5 f
w 27c 7941219e 2
r 1a0 56b7ca1a 0
w 18c 3002e434 d
r 220 49f7a468 0
w 138 14db0584 7
r a8 b6399793 0
w 3c0 cfb8c2fa 9
w 114 8166ee20 2
w 398 3fc2215d b
i 2d0 0 0
r 244 8cc05d89 0
w 3e0 f229f730 2
r 3bc 6acba859 0
i 354 0 0
i 388 0 0
w 2c4 47b4ae85 c
w 354 edf6112f 1
r 210 71d0cd4 0
r 2f4 e8ea0c83 0
r f8 1ead0dbc 0
i 80 0 0
r 374 2d1f8d60 0
w 154 98dbae33 f
w 27c b8ba23b6 d
r 1fc d2f514c1 0
r c4 a33b29e5 0
r 2a4 acac439b 0
i 34c 0 0
i 158 0 0
r 350 a715a1d2 0
w 20 7a595c25 e
w 274 c44c730a f
r 44 e652dd94 0
w 11c 2148850 a
w 170 817219f 5
r 74 bc0d142a 0
w 220 432f9cfb 1
w a4 6236ea37 6
r 21c 34af1abf 0
r 140 5714c6a8 0
r 1e0 cd21b071 0
r 118 ae7dfd5f 0
i 9c 0 0
r 38 969c6088 0
w 384 25c713ff b
r 1a8 ff18e9e3 0
i 3e0 0 0
r 26c 7431cc76 0
w 2dc 746c36dd 3
r 360 f7aeb9cc 0
r 1c 874a7658 0
w d8 fc6cd021 0
r 2d0 47582a88 0
r 1b8 cb14cc7f 0
r 1bc d31e9d54 0
r 2e8 b828b11f 0
i 344 0 0
r 1c8 b82d63cc 0
w 2e8 b02a7cf0 e
r 328 45f41168 0
r 2d0 47582a88 0
r 1a8 ff18e9e3 0
w 20 fae65fa0 5
r 324 27fd165 0
w 224 91e9f826 f
w 3ec b1714fe5 0
r f4 c7ddad36 0
w 118 eda49135 c
w 2a8 c891e0b1 c
w 0 aa0e3a71 4
r 178 f3043997 0
i 22c 0 0
w 134 a2e3e546 7
i 1f8 0 0
r 2a4 acac439b 0
r 1f8 a0a4b50b 0
r 174 f2218869 0
r 3a4 f14eb10 0
r 3c8 3c88ac0c 0
r 21c 34af1abf 0
w 384 38623db4 5
w 3a4 35a4d889 0
w 3a4 eae00962 2
r 32c 563e5ccb 0
r 10c 5b0fe97a 0
i 18 0 0
i 2f0 0 0
r a4 f36ea63 0
w 2bc 12f636f0 5
r 268 fda15222 0
w 350 7c253a0f d
r 344 7849e0a6 0
r 44 e652dd94 0
w 34 69834223 7
w 9c c4de16bd d
r 160 601429c0 0
w 28c 355d4003 8
r 3b4 333bf06c 0
w 3e4 a9136c5 8
w 1ec 7c89c8d0 2
r 80 f0e649e7 0
i 234 0 0
w 34 9c300262 f
i 218 0 0
w 24c 8f7711b6 a
i 360 0 0
r 288 3cee7d58 0
r 250 b5a34a51 0
r 90 c3cb471 0
i 190 0 0
i 3e4 0 0
r 2b8 849f885d 0
r 34 9c300262 0
r 94 67812f5 0
r 244 8cc05d89 0
w 36c 640ea8c6 1
i 258 0 0
w 260 3b7b71cc c
r 1e8 57488327 0
i 160 0 0
w 2ec 20f59f6d 5
w a0 7c8525f8 5
r 150 a73516e8 0
r 100 df8493a2 0
r 44 e652dd94 0
w 334 2f180244 d
w 3e0 b69b65bc c
r 2c8 dd7eaa16 0
w 1e0 5be076d2 d
r 3c4 8cd32ee2 0
r 64 f474767c 0
w 114 3575ac80 3
w 104 d3d81ca5 2
r 280 62a65409 0
r 358 beac3770 0
w 3ec a7d12bee e
r 1ac ab17f232 0
r 2f0 49cad15a 0
r 194 685feec9 0
w 1d4 321ea91a 8
r 3e0 b69bf799 0
r 3b0 c6523b7 0
w 3d4 5795ed1a f
r 68 cddcb98c 0
i 2e0 0 0
r 6c 3c304488 0
r 1f4 1acfa3c9 0
i 68 0 0
r 248 e3ec8f82 0
w 3e8 49f89bb d
r c0 c97a334d 0
r 1c 874a7658 0
w 190 9c858c9d c
w 354 4c7f3a4f a
r 128 a550a72b 0
r 1b0 a076451e 0
r 1b4 2f5c7e91 0
r 2a4 acac439b 0
w 2cc 23a9dfaf 4
r 2d8 810be860 0
r 1b0 a076451e 0
r 1f0 b5c3cb3c 0
w 20c 41780562 1
r 388 7a218025 0
r 1a4 4b4b5add 0
r 1a4 4b4b5add 0
r 210 71d0cd4 0
r 220 49f7a4fb 0
r 70 85423162 0
w 100 48b24226 d
w 144 8ce7499a 4
w 36c c682a4e1 4
r 144 3fe764e9 0
r 3dc b59a4705 0
w 228 fc024fa8 e
i 194 0 0
r 1e0 5be0b0d2 0
r 1c8 b82d63cc 0
r f4 c7ddad36 0
r 13c 48b69ad 0
w d0 dd74bc5a 2
w 1dc 3db49ecd b
w 1bc 21f584fe d
r 94 67812f5 0
r 308 1c7d5b33 0
w 398 7c21322c b
r 8 8f52955e 0
r 190 9c8523ae 0
r 90 c3cb471 0
w 240 529b14e9 e
r 364 e3e931fe 0
r 140 5714c6a8 0
w 1c 3e72e87b b
i 15c 0 0
w c 8287bc5e 4
w 68 434394b6 f
r c8 d768ba55 0
w 150 ad6088d8 0
w 120 fdddb84b 7
r 2e8 b02a7c1f 0
i 1d8 0 0
w 288 61feb048 f
r 268 fda15222 0
w 1e0 b56ee121 b
r 33c a2e86942 0
r 1bc 21f59dfe 0
r 3c0 cfadf7fa 0
w 210 b4064f57 0
w 38c 6be6d786 c
r 1d4 32600c3f 0
w 294 ace3acf9 3
r 4 b6461e61 0
i 18 0 0
r dc fd5aaa18 0
r 13c 48b69ad 0
r c8 d768ba55 0
i 328 0 0
w 1d0 b7396ad 9
r 120 8dddb84b 0
w 3ac 2a6ca9b7 b
w 9c 6396ca33 b
r 318 b488624a 0
w 2b8 91ee9f37 b
w 318 6ec6e569 a
w 8 c7495c2d 5
r 3bc 6acba859 0
r b8 54d40149 0
i 228 0 0
w 294 bc7ef631 1
w 118 bbec7827 a
w 158 94b2c3f5 6
w 380 c8ba2928 6
w 350 cca04b68 b
w 224 7b3ac056 2
r 2b4 897bb27a 0
r 294 7d08ac31 0
w 98 5754c3da b
r 3fc 9bd2144d 0
r 3ec a7d12b69 0
r 180 a7abd6f6 0
w 348 65c8e13c e
r 23c 2807ae95 0
i 240 0 0
i 380 0 0
r 2f8 8365bd93 0
w 244 5920d7e4 2
r 160 601429c0 0
i 3f8 0 0
w 7c 7722a0b7 5
r 80 f0e649e7 0
w 3b4 efd04784 4
i c0 0 0
w f8 d06a3030 a
r 1ec 81d3c860 0
r 304 7377be3a 0
r 21c 34af1abf 0
r 2d4 27e30ae5 0
r 4c 7a8a1628 0
w f8 1416fb6d 5
w 3a0 fe95e79e 4
r 144 3fe764e9 0
r 200 11fa90cb 0
r 2c a0f504df 0
w 244 3f5b0af6 1
r 2c0 3ff17f84 0
r 2b8 919f9f37 0
w 28c c67c116e 3
r 230 4ec604ec 0
w 74 1da66ff8 f
w 214 c83dfe45 e
r 2bc f8f694f0 0
r 24 9c2e20fa 0
w 240 71b0d2e4 9
r 2e4 16e58bf4 0
r 234 72426644 0
r 184 6f46d194 0
w 288 1b7dea4a d
w 50 24d29235 1
w 35c 4fe2887a 2
r 0 450e30a8 0
r 228 fc024ff9 0
i 54 0 0
w 144 e7d84153 4
r dc fd5aaa18 0
i 28c 0 0
i 230 0 0
w d0 f6a43292 7
w 260 a456e524 b
w 3b8 ba5c83fa 3
r 2c4 47b45377 0
w 304 2e3a91f3 1
w 188 998365a1 1
r 3c ef210e53 0
w 254 32d7390d 6
r 1e0 b5e0e121 0
r 17c e0792367 0
r 88 3a37044f 0
r 168 243e7c2 0
r bc bb466f3b 0
w 2d4 43ee7c05 e
i 26c 0 0
r 14 2d66d19b 0
r 288 1b7db04a 0
r 2e0 ffe7e78 0
r d0 21a43292 0
w 21c f5e2444e 4
w 188 1f2bba16 1
w 1ac fec851d5 d
r 288 1b7db04a 0
r 4 b6461e61 0
i a0 0 0
w 384 4285d3d2 c
r 8c 7f888a78 0
w 30 bba76c5e 4
r 2c4 47b45377 0
r e8 a7a8b9f9 0
r fc 34c5fedc 0
i 13c 0 0
w 2fc 6a1cce07 2
r 23c 2807ae95 0
w 210 cdeeda70 8
w 2f4 4548df7a d
r 34c 1b9a8af3 0
r 138 53db0584 0
i 14 0 0
r 258 d32ac510 0
w 318 62e46ac7 c
r 1cc 585299fc 0
r 18c 30022434 0
r 54 ef85c6d9 0
w 29c e71bd118 b
w 12c 5852d09a 3
w 388 1194e187 4
w 3f8 d8da1f13 c
w 18 201a1dd9 d
w 384 ce9e0b21 4
w 1d4 6d678543 7
r 268 fda15222 0
w ec 1d83feba 3
r 1fc d2f514c1 0
w 60 3a4c6054 d
r 1a4 4b4b5add 0
w 1d4 8acac0aa 4
w 1ac c0185d3e 5
w 1c8 fcabb668 6
r c4 a33b29e5 0
r 378 6cdb478f 0
r 268 fda15222 0
w 3d4 76df6943 d
r 294 7d08ac31 0
w 2c4 291450b1 f
r e0 2c73168f 0
w 24c cc72629c 7
w 184 1de2bb57 8
w ac 90006e43 6
w 184 6ccc553a 9
w d0 2f31ad12 c
i 3c8 0 0
w fc ca318f55 0
r 34 9c300262 0
w 18c 5403a177 7
r 39c d103637a 0
i 298 0 0
r a0 2d8544f8 0
w 144 ab893e38 8
w 40 fec0e15c 2
r 2a0 b77010bb 0
w 2a4 a186b6e9 f
r 90 c3cb471 0
r 3dc b59a4705 0
w 140 e781487f 2
r 190 9c8523ae 0
r 2f4 45480c7a 0
i 238 0 0
r 14c 8668a3e0 0
w d8 6971cc7 9
r 198 8e2ac233 0
r 38c 6be65542 0
r 188 57519216 0
r f0 5d7e1b4f 0
r 3b0 c6523b7 0
r 48 7ad0b8ba 0
r 278 3a2d0cf9 0
r 220 49f7a4fb 0
r 1ac fe18f23e 0
r 2dc 4c0336dd 0
r 1c 3e4ae87b 0
r 3f4 4a318de7 0
r 39c d103637a 0
r 258 d32ac510 0
r 264 f69ede19 0
i 230 0 0
w 174 c4973e44 3
r 21c 34e21abf 0
w 258 bfa34246 e
r 158 68b2c328 0
r 1b4 2f5c7e91 0
r 1d0 b0630ad 0
w 6c 75127108 0
